name,loc,sql_size,cols,tables,total_rows,total_cells
db2csv/cre_Doc_Control_Systems/0016_train,,12,7,1,16,106
db2csv/cre_Doc_Control_Systems/0017_train,,19,7,1,19,109
db2csv/cre_Doc_Control_Systems/0032_train,,34,7,2,11,42
db2csv/cre_Doc_Control_Systems/0001_train,,6,2,1,6,9
db2csv/cre_Doc_Control_Systems/0002_train,,12,2,1,4,7
db2csv/cre_Doc_Control_Systems/0020_train,,34,9,2,21,122
db2csv/cre_Doc_Control_Systems/0033_train,,13,4,1,8,24
db2csv/cre_Doc_Control_Systems/0021_train,,12,7,1,16,106
db2csv/cre_Doc_Control_Systems/0019_train,,23,9,2,21,121
db2csv/cre_Doc_Control_Systems/0028_train,,20,3,1,9,26
db2csv/cre_Doc_Control_Systems/0024_train,,42,9,2,22,122
db2csv/cre_Doc_Control_Systems/0015_train,,12,7,1,16,106
db2csv/cre_Doc_Control_Systems/0011_train,,9,7,1,30,135
db2csv/cre_Doc_Control_Systems/0029_train,,17,3,1,9,26
db2csv/cre_Doc_Control_Systems/0026_train,,12,3,1,16,46
db2csv/cre_Doc_Control_Systems/0023_train,,12,3,1,15,43
db2csv/cre_Doc_Control_Systems/0018_train,,24,9,2,21,121
db2csv/cre_Doc_Control_Systems/0005_train,,6,3,1,10,20
db2csv/cre_Doc_Control_Systems/0014_train,,24,8,2,19,112
db2csv/cre_Doc_Control_Systems/0027_train,,12,3,1,9,25
db2csv/cre_Doc_Control_Systems/0003_train,,6,2,1,6,9
db2csv/cre_Doc_Control_Systems/0007_train,,6,2,1,8,12
db2csv/cre_Doc_Control_Systems/0030_train,,24,7,2,11,41
db2csv/cre_Doc_Control_Systems/0022_train,,23,5,2,26,64
db2csv/cre_Doc_Control_Systems/0013_train,,35,5,2,12,36
db2csv/cre_Doc_Control_Systems/0010_train,,26,5,2,11,33
db2csv/cre_Doc_Control_Systems/0031_train,,23,7,2,13,43
db2csv/cre_Doc_Control_Systems/0004_train,,12,2,1,4,7
db2csv/cre_Doc_Control_Systems/0008_train,,12,2,1,5,9
db2csv/cre_Doc_Control_Systems/0009_train,,6,4,1,7,25
db2csv/tracking_grants_for_research/0006_train,,38,9,3,33,140
db2csv/tracking_grants_for_research/0053_train,,28,4,2,24,56
db2csv/tracking_grants_for_research/0025_train,,8,6,1,16,91
db2csv/tracking_grants_for_research/0048_train,,74,11,3,35,187
db2csv/tracking_grants_for_research/0041_train,,35,6,2,31,93
db2csv/tracking_grants_for_research/0012_train,,31,6,2,31,92
db2csv/tracking_grants_for_research/0016_train,,56,13,4,53,235
db2csv/tracking_grants_for_research/0017_train,,45,11,3,42,194
db2csv/tracking_grants_for_research/0044_train,,42,9,3,33,141
db2csv/tracking_grants_for_research/0074_train,,19,6,1,17,92
db2csv/tracking_grants_for_research/0043_train,,42,9,3,33,141
db2csv/tracking_grants_for_research/0065_train,,21,3,1,18,48
db2csv/tracking_grants_for_research/0056_train,,12,3,1,16,46
db2csv/tracking_grants_for_research/0040_train,,15,5,2,35,95
db2csv/tracking_grants_for_research/0032_train,,28,8,2,40,155
db2csv/tracking_grants_for_research/0001_train,,38,10,2,32,182
db2csv/tracking_grants_for_research/0077_train,,13,6,1,16,91
db2csv/tracking_grants_for_research/0002_train,,38,10,2,32,182
db2csv/tracking_grants_for_research/0051_train,,26,4,2,18,50
db2csv/tracking_grants_for_research/0020_train,,21,8,2,38,143
db2csv/tracking_grants_for_research/0033_train,,12,2,1,3,5
db2csv/tracking_grants_for_research/0073_train,,19,6,1,17,92
db2csv/tracking_grants_for_research/0059_train,,11,6,1,16,91
db2csv/tracking_grants_for_research/0021_train,,81,8,3,47,156
db2csv/tracking_grants_for_research/0050_train,,16,6,1,16,92
db2csv/tracking_grants_for_research/0060_train,,11,6,1,16,91
db2csv/tracking_grants_for_research/0019_train,,21,8,2,38,143
db2csv/tracking_grants_for_research/0028_train,,13,6,1,25,110
db2csv/tracking_grants_for_research/0024_train,,15,6,1,24,108
db2csv/tracking_grants_for_research/0058_train,,19,6,1,16,91
db2csv/tracking_grants_for_research/0052_train,,26,4,2,18,50
db2csv/tracking_grants_for_research/0015_train,,56,13,4,53,235
db2csv/tracking_grants_for_research/0011_train,,31,6,2,31,92
db2csv/tracking_grants_for_research/0063_train,,30,5,2,31,92
db2csv/tracking_grants_for_research/0070_train,,6,4,1,16,61
db2csv/tracking_grants_for_research/0029_train,,37,6,3,42,104
db2csv/tracking_grants_for_research/0035_train,,11,6,1,16,91
db2csv/tracking_grants_for_research/0026_train,,8,6,1,16,91
db2csv/tracking_grants_for_research/0042_train,,35,6,2,31,93
db2csv/tracking_grants_for_research/0038_train,,31,5,2,31,92
db2csv/tracking_grants_for_research/0055_train,,12,3,1,16,46
db2csv/tracking_grants_for_research/0023_train,,15,6,1,24,108
db2csv/tracking_grants_for_research/0018_train,,45,11,3,42,194
db2csv/tracking_grants_for_research/0005_train,,38,9,3,33,140
db2csv/tracking_grants_for_research/0047_train,,74,11,3,35,187
db2csv/tracking_grants_for_research/0014_train,,27,6,2,31,91
db2csv/tracking_grants_for_research/0069_train,,6,4,1,16,61
db2csv/tracking_grants_for_research/0057_train,,19,6,1,16,91
db2csv/tracking_grants_for_research/0078_train,,13,6,1,16,91
db2csv/tracking_grants_for_research/0027_train,,13,6,1,25,110
db2csv/tracking_grants_for_research/0075_train,,19,4,2,32,64
db2csv/tracking_grants_for_research/0036_train,,11,6,1,16,91
db2csv/tracking_grants_for_research/0046_train,,12,2,1,3,5
db2csv/tracking_grants_for_research/0062_train,,37,6,3,33,95
db2csv/tracking_grants_for_research/0068_train,,9,3,1,30,60
db2csv/tracking_grants_for_research/0003_train,,52,5,2,32,92
db2csv/tracking_grants_for_research/0049_train,,16,6,1,16,92
db2csv/tracking_grants_for_research/0007_train,,39,6,1,23,106
db2csv/tracking_grants_for_research/0037_train,,31,5,2,31,92
db2csv/tracking_grants_for_research/0030_train,,37,6,3,42,104
db2csv/tracking_grants_for_research/0072_train,,25,6,2,45,135
db2csv/tracking_grants_for_research/0076_train,,19,4,2,32,64
db2csv/tracking_grants_for_research/0054_train,,28,4,2,24,56
db2csv/tracking_grants_for_research/0022_train,,81,8,3,47,156
db2csv/tracking_grants_for_research/0013_train,,27,6,2,31,91
db2csv/tracking_grants_for_research/0010_train,,35,8,2,36,147
db2csv/tracking_grants_for_research/0031_train,,28,8,2,40,155
db2csv/tracking_grants_for_research/0066_train,,21,3,1,18,48
db2csv/tracking_grants_for_research/0071_train,,25,6,2,45,135
db2csv/tracking_grants_for_research/0061_train,,37,6,3,33,95
db2csv/tracking_grants_for_research/0039_train,,15,5,2,35,95
db2csv/tracking_grants_for_research/0045_train,,12,2,1,3,5
db2csv/tracking_grants_for_research/0064_train,,30,5,2,31,92
db2csv/tracking_grants_for_research/0067_train,,9,3,1,30,60
db2csv/tracking_grants_for_research/0034_train,,12,2,1,3,5
db2csv/tracking_grants_for_research/0004_train,,52,5,2,32,92
db2csv/tracking_grants_for_research/0008_train,,39,6,1,23,106
db2csv/tracking_grants_for_research/0009_train,,35,8,2,36,147
db2csv/college_3/0006_train,,12,7,1,80,536
db2csv/college_3/0053_train,,30,12,2,103,690
db2csv/college_3/0025_train,,9,7,1,152,1064
db2csv/college_3/0048_train,,27,15,2,135,997
db2csv/college_3/0041_train,,27,8,2,90,346
db2csv/college_3/0012_train,,12,6,1,27,157
db2csv/college_3/0016_train,,13,2,1,14,28
db2csv/college_3/0017_train,,12,8,1,51,289
db2csv/college_3/0044_train,,13,8,1,59,465
db2csv/college_3/0074_train,,15,10,2,244,902
db2csv/college_3/0043_train,,13,8,1,59,465
db2csv/college_3/0040_train,,25,7,2,54,194
db2csv/college_3/0032_train,,15,8,1,44,282
db2csv/college_3/0001_train,,6,7,1,77,533
db2csv/college_3/0002_train,,6,7,1,77,533
db2csv/college_3/0051_train,,30,15,2,135,998
db2csv/college_3/0020_train,,22,8,1,73,494
db2csv/college_3/0033_train,,15,8,1,78,484
db2csv/college_3/0073_train,,15,10,2,244,902
db2csv/college_3/0059_train,,30,10,2,142,695
db2csv/college_3/0021_train,,19,8,1,63,469
db2csv/college_3/0050_train,,28,9,2,304,1180
db2csv/college_3/0060_train,,30,10,2,142,695
db2csv/college_3/0019_train,,22,8,1,73,494
db2csv/college_3/0028_train,,9,7,1,152,608
db2csv/college_3/0024_train,,12,6,1,29,159
db2csv/college_3/0052_train,,30,15,2,135,998
db2csv/college_3/0015_train,,13,2,1,14,28
db2csv/college_3/0011_train,,12,6,1,27,157
db2csv/college_3/0063_train,,37,13,3,167,829
db2csv/college_3/0070_train,,31,7,1,133,589
db2csv/college_3/0029_train,,9,8,1,68,306
db2csv/college_3/0035_train,,15,8,1,85,491
db2csv/college_3/0026_train,,9,7,1,152,1064
db2csv/college_3/0042_train,,27,8,2,90,346
db2csv/college_3/0038_train,,27,7,2,37,177
db2csv/college_3/0023_train,,12,6,1,29,159
db2csv/college_3/0018_train,,12,8,1,51,289
db2csv/college_3/0005_train,,12,7,1,80,536
db2csv/college_3/0047_train,,27,15,2,135,997
db2csv/college_3/0014_train,,14,3,1,211,631
db2csv/college_3/0069_train,,31,7,1,133,589
db2csv/college_3/0027_train,,9,7,1,152,608
db2csv/college_3/0036_train,,15,8,1,85,491
db2csv/college_3/0046_train,,31,15,2,137,1002
db2csv/college_3/0062_train,,30,9,2,45,294
db2csv/college_3/0003_train,,12,7,1,77,533
db2csv/college_3/0049_train,,28,9,2,304,1180
db2csv/college_3/0007_train,,12,7,1,113,569
db2csv/college_3/0037_train,,27,7,2,37,177
db2csv/college_3/0030_train,,9,8,1,68,306
db2csv/college_3/0072_train,,31,6,1,48,178
db2csv/college_3/0054_train,,30,12,2,103,690
db2csv/college_3/0022_train,,19,8,1,63,469
db2csv/college_3/0013_train,,14,3,1,211,631
db2csv/college_3/0010_train,,12,6,1,27,157
db2csv/college_3/0031_train,,15,8,1,44,282
db2csv/college_3/0071_train,,31,6,1,48,178
db2csv/college_3/0061_train,,30,9,2,45,294
db2csv/college_3/0039_train,,25,7,2,54,194
db2csv/college_3/0045_train,,31,15,2,137,1002
db2csv/college_3/0064_train,,37,13,3,167,829
db2csv/college_3/0034_train,,15,8,1,78,484
db2csv/college_3/0004_train,,12,7,1,77,533
db2csv/college_3/0008_train,,12,7,1,113,569
db2csv/college_3/0009_train,,12,6,1,27,157
db2csv/college_2/0101_train,,34,5,2,301,1001
db2csv/college_2/0121_train,,12,8,2,169,719
db2csv/college_2/0006_train,,21,3,1,32,84
db2csv/college_2/0053_train,,12,4,1,400,1000
db2csv/college_2/0156_train,,38,7,1,113,713
db2csv/college_2/0127_train,,30,6,2,71,262
db2csv/college_2/0025_train,,15,5,2,301,1001
db2csv/college_2/0048_train,,32,9,2,33524,189524
db2csv/college_2/0159_train,,38,7,1,107,707
db2csv/college_2/0094_train,,25,6,2,4117,12117
db2csv/college_2/0086_train,,18,7,1,101,702
db2csv/college_2/0041_train,,24,4,1,201,801
db2csv/college_2/0012_train,,17,4,1,2001,8001
db2csv/college_2/0082_train,,16,7,1,120,760
db2csv/college_2/0135_train,,48,12,4,32300,189000
db2csv/college_2/0100_train,,15,5,2,421,1121
db2csv/college_2/0140_train,,37,11,3,32806,189406
db2csv/college_2/0084_train,,13,7,1,101,701
db2csv/college_2/0016_train,,8,2,1,2001,4001
db2csv/college_2/0091_train,,18,6,1,30001,180002
db2csv/college_2/0142_train,,42,10,2,312,1548
db2csv/college_2/0017_train,,8,4,1,201,801
db2csv/college_2/0170_train,,24,4,1,77,227
db2csv/college_2/0157_train,,38,7,1,100,700
db2csv/college_2/0044_train,,24,4,1,204,804
db2csv/college_2/0074_train,,18,3,1,50,150
db2csv/college_2/0043_train,,24,4,1,204,804
db2csv/college_2/0168_train,,24,4,1,92,242
db2csv/college_2/0065_train,,44,10,3,360,1520
db2csv/college_2/0087_train,,13,4,1,2001,8001
db2csv/college_2/0098_train,,12,5,2,421,1121
db2csv/college_2/0081_train,,16,7,1,120,760
db2csv/college_2/0107_train,,38,10,2,301,1501
db2csv/college_2/0169_train,,24,4,1,77,227
db2csv/college_2/0056_train,,11,3,1,21,61
db2csv/college_2/0040_train,,17,4,1,51,201
db2csv/college_2/0123_train,,21,8,2,180,730
db2csv/college_2/0133_train,,45,7,3,2087,8311
db2csv/college_2/0032_train,,21,3,1,21,61
db2csv/college_2/0001_train,,12,3,1,40,100
db2csv/college_2/0119_train,,15,8,2,169,719
db2csv/college_2/0077_train,,13,4,1,220,840
db2csv/college_2/0002_train,,12,3,1,40,100
db2csv/college_2/0051_train,,15,4,1,201,801
db2csv/college_2/0118_train,,36,7,3,4051,12201
db2csv/college_2/0155_train,,38,7,1,113,713
db2csv/college_2/0020_train,,14,4,1,201,801
db2csv/college_2/0033_train,,12,4,1,51,201
db2csv/college_2/0073_train,,18,3,1,50,150
db2csv/college_2/0151_train,,12,4,1,50,200
db2csv/college_2/0059_train,,11,4,1,51,201
db2csv/college_2/0137_train,,27,4,1,94,288
db2csv/college_2/0021_train,,28,5,2,315,1015
db2csv/college_2/0050_train,,13,4,1,203,803
db2csv/college_2/0060_train,,11,4,1,51,201
db2csv/college_2/0019_train,,14,4,1,201,801
db2csv/college_2/0028_train,,15,5,2,421,1121
db2csv/college_2/0024_train,,36,5,2,318,1054
db2csv/college_2/0141_train,,42,10,2,312,1548
db2csv/college_2/0108_train,,38,10,2,301,1501
db2csv/college_2/0058_train,,12,3,1,40,100
db2csv/college_2/0052_train,,15,4,1,201,801
db2csv/college_2/0089_train,,11,4,1,2020,8040
db2csv/college_2/0110_train,,37,10,3,350,1500
db2csv/college_2/0095_train,,41,7,3,4167,12434
db2csv/college_2/0122_train,,12,8,2,169,719
db2csv/college_2/0015_train,,8,2,1,2001,4001
db2csv/college_2/0011_train,,17,4,1,2001,8001
db2csv/college_2/0063_train,,12,4,1,4000,12000
db2csv/college_2/0070_train,,28,6,2,4000,12000
db2csv/college_2/0097_train,,12,5,2,421,1121
db2csv/college_2/0029_train,,8,5,1,101,501
db2csv/college_2/0035_train,,19,3,1,31,91
db2csv/college_2/0026_train,,15,5,2,301,1001
db2csv/college_2/0143_train,,12,4,1,52,202
db2csv/college_2/0160_train,,38,7,1,107,707
db2csv/college_2/0090_train,,11,4,1,2020,8040
db2csv/college_2/0120_train,,15,8,2,169,719
db2csv/college_2/0042_train,,24,4,1,201,801
db2csv/college_2/0134_train,,45,7,3,2087,8311
db2csv/college_2/0038_train,,21,3,1,32,84
db2csv/college_2/0163_train,,21,5,1,101,501
db2csv/college_2/0055_train,,11,3,1,21,61
db2csv/college_2/0138_train,,27,4,1,94,288
db2csv/college_2/0023_train,,36,5,2,318,1054
db2csv/college_2/0018_train,,8,4,1,201,801
db2csv/college_2/0005_train,,21,3,1,32,84
db2csv/college_2/0126_train,,15,4,1,51,201
db2csv/college_2/0047_train,,32,9,2,33524,189524
db2csv/college_2/0014_train,,12,3,1,31,91
db2csv/college_2/0069_train,,28,6,2,4000,12000
db2csv/college_2/0057_train,,12,3,1,40,100
db2csv/college_2/0114_train,,41,7,3,4141,12291
db2csv/college_2/0078_train,,13,4,1,220,840
db2csv/college_2/0099_train,,15,5,2,421,1121
db2csv/college_2/0154_train,,9,4,1,100,250
db2csv/college_2/0116_train,,34,5,2,302,1002
db2csv/college_2/0083_train,,13,7,1,101,701
db2csv/college_2/0093_train,,25,6,2,4117,12117
db2csv/college_2/0027_train,,15,5,2,421,1121
db2csv/college_2/0144_train,,12,4,1,52,202
db2csv/college_2/0075_train,,14,4,1,247,847
db2csv/college_2/0145_train,,19,4,1,52,202
db2csv/college_2/0088_train,,13,4,1,2001,8001
db2csv/college_2/0092_train,,18,6,1,30001,180002
db2csv/college_2/0036_train,,19,3,1,31,91
db2csv/college_2/0111_train,,41,7,3,4141,12382
db2csv/college_2/0129_train,,56,11,3,331,1592
db2csv/college_2/0115_train,,34,5,2,302,1002
db2csv/college_2/0153_train,,9,4,1,100,250
db2csv/college_2/0046_train,,38,5,1,106,506
db2csv/college_2/0062_train,,9,4,1,100,400
db2csv/college_2/0105_train,,27,9,2,33278,189278
db2csv/college_2/0152_train,,12,4,1,50,200
db2csv/college_2/0128_train,,30,6,2,71,262
db2csv/college_2/0068_train,,28,6,2,2100,4250
db2csv/college_2/0166_train,,21,4,1,67,234
db2csv/college_2/0102_train,,34,5,2,301,1001
db2csv/college_2/0003_train,,12,3,1,31,91
db2csv/college_2/0146_train,,19,4,1,52,202
db2csv/college_2/0150_train,,28,8,2,150,700
db2csv/college_2/0080_train,,27,4,1,59,218
db2csv/college_2/0117_train,,36,7,3,4051,12201
db2csv/college_2/0049_train,,13,4,1,203,803
db2csv/college_2/0007_train,,17,3,1,37,104
db2csv/college_2/0037_train,,21,3,1,32,84
db2csv/college_2/0113_train,,41,7,3,4141,12291
db2csv/college_2/0030_train,,8,5,1,101,501
db2csv/college_2/0072_train,,17,3,1,40,110
db2csv/college_2/0076_train,,14,4,1,247,847
db2csv/college_2/0158_train,,38,7,1,100,700
db2csv/college_2/0130_train,,56,11,3,331,1592
db2csv/college_2/0104_train,,34,5,2,305,1005
db2csv/college_2/0079_train,,27,4,1,59,218
db2csv/college_2/0054_train,,12,4,1,400,1000
db2csv/college_2/0136_train,,48,12,4,32300,189000
db2csv/college_2/0106_train,,27,9,2,33278,189278
db2csv/college_2/0022_train,,28,5,2,315,1015
db2csv/college_2/0013_train,,12,3,1,31,91
db2csv/college_2/0124_train,,21,8,2,180,730
db2csv/college_2/0165_train,,21,4,1,67,234
db2csv/college_2/0010_train,,14,3,1,21,62
db2csv/college_2/0031_train,,21,3,1,21,61
db2csv/college_2/0066_train,,44,10,3,360,1520
db2csv/college_2/0071_train,,17,3,1,40,110
db2csv/college_2/0167_train,,24,4,1,92,242
db2csv/college_2/0125_train,,15,4,1,51,201
db2csv/college_2/0103_train,,34,5,2,305,1005
db2csv/college_2/0061_train,,9,4,1,100,400
db2csv/college_2/0164_train,,21,5,1,101,501
db2csv/college_2/0149_train,,28,8,2,150,700
db2csv/college_2/0147_train,,21,8,2,250,900
db2csv/college_2/0039_train,,17,4,1,51,201
db2csv/college_2/0109_train,,37,10,3,350,1500
db2csv/college_2/0162_train,,18,4,1,99,249
db2csv/college_2/0045_train,,38,5,1,106,506
db2csv/college_2/0132_train,,35,11,3,33407,190007
db2csv/college_2/0148_train,,21,8,2,250,900
db2csv/college_2/0139_train,,37,11,3,32806,189406
db2csv/college_2/0085_train,,18,7,1,101,702
db2csv/college_2/0064_train,,12,4,1,4000,12000
db2csv/college_2/0067_train,,28,6,2,2100,4250
db2csv/college_2/0034_train,,12,4,1,51,201
db2csv/college_2/0161_train,,18,4,1,99,249
db2csv/college_2/0131_train,,35,11,3,33407,190007
db2csv/college_2/0004_train,,12,3,1,31,91
db2csv/college_2/0008_train,,17,3,1,37,104
db2csv/college_2/0112_train,,41,7,3,4141,12382
db2csv/college_2/0009_train,,14,3,1,21,62
db2csv/college_2/0096_train,,41,7,3,4167,12434
db2csv/employee_hire_evaluation/0025_dev,,27,9,2,17,83
db2csv/employee_hire_evaluation/0008_dev,,20,4,1,11,41
db2csv/employee_hire_evaluation/0011_dev,,14,6,1,10,56
db2csv/employee_hire_evaluation/0031_dev,,8,3,1,7,19
db2csv/employee_hire_evaluation/0019_dev,,27,6,2,17,59
db2csv/employee_hire_evaluation/0028_dev,,15,9,2,19,85
db2csv/employee_hire_evaluation/0035_dev,,24,6,1,9,54
db2csv/employee_hire_evaluation/0030_dev,,25,9,2,22,94
db2csv/employee_hire_evaluation/0033_dev,,6,4,1,14,56
db2csv/employee_hire_evaluation/0022_dev,,25,6,2,17,59
db2csv/employee_hire_evaluation/0026_dev,,27,9,2,17,83
db2csv/employee_hire_evaluation/0023_dev,,15,6,2,21,63
db2csv/employee_hire_evaluation/0029_dev,,25,9,2,22,94
db2csv/employee_hire_evaluation/0032_dev,,8,3,1,7,19
db2csv/employee_hire_evaluation/0016_dev,,15,6,1,18,81
db2csv/employee_hire_evaluation/0006_dev,,11,4,1,15,50
db2csv/employee_hire_evaluation/0010_dev,,11,6,1,18,72
db2csv/employee_hire_evaluation/0037_dev,,8,6,1,10,55
db2csv/employee_hire_evaluation/0027_dev,,15,9,2,19,85
db2csv/employee_hire_evaluation/0020_dev,,27,6,2,17,59
db2csv/employee_hire_evaluation/0005_dev,,11,4,1,15,50
db2csv/employee_hire_evaluation/0007_dev,,20,4,1,11,41
db2csv/employee_hire_evaluation/0015_dev,,15,6,1,18,81
db2csv/employee_hire_evaluation/0012_dev,,14,6,1,10,56
db2csv/employee_hire_evaluation/0038_dev,,8,6,1,10,55
db2csv/employee_hire_evaluation/0036_dev,,24,6,1,9,54
db2csv/employee_hire_evaluation/0013_dev,,13,6,1,10,56
db2csv/employee_hire_evaluation/0002_dev,,6,4,1,11,41
db2csv/employee_hire_evaluation/0009_dev,,11,6,1,18,72
db2csv/employee_hire_evaluation/0001_dev,,6,4,1,11,41
db2csv/employee_hire_evaluation/0017_dev,,18,6,1,12,57
db2csv/employee_hire_evaluation/0034_dev,,6,4,1,14,56
db2csv/employee_hire_evaluation/0014_dev,,13,6,1,10,56
db2csv/employee_hire_evaluation/0003_dev,,9,4,1,20,50
db2csv/employee_hire_evaluation/0018_dev,,18,6,1,12,57
db2csv/employee_hire_evaluation/0004_dev,,9,4,1,20,50
db2csv/employee_hire_evaluation/0021_dev,,25,6,2,17,59
db2csv/employee_hire_evaluation/0024_dev,,15,6,2,21,63
db2csv/match_season/0006_train,,12,4,1,9,27
db2csv/match_season/0053_train,,15,10,2,29,151
db2csv/match_season/0025_train,,26,12,2,24,154
db2csv/match_season/0048_train,,13,8,1,19,131
db2csv/match_season/0041_train,,24,12,2,26,160
db2csv/match_season/0012_train,,19,8,1,17,129
db2csv/match_season/0016_train,,8,8,1,17,129
db2csv/match_season/0017_train,,9,7,1,20,90
db2csv/match_season/0044_train,,9,8,1,32,144
db2csv/match_season/0043_train,,9,8,1,32,144
db2csv/match_season/0056_train,,52,12,2,23,153
db2csv/match_season/0040_train,,11,8,1,19,134
db2csv/match_season/0032_train,,27,10,2,42,196
db2csv/match_season/0001_train,,6,4,1,7,25
db2csv/match_season/0002_train,,6,4,1,7,25
db2csv/match_season/0051_train,,17,8,1,19,131
db2csv/match_season/0020_train,,6,2,1,20,30
db2csv/match_season/0033_train,,26,10,2,27,149
db2csv/match_season/0021_train,,27,12,2,38,200
db2csv/match_season/0050_train,,14,8,1,19,131
db2csv/match_season/0019_train,,6,2,1,20,30
db2csv/match_season/0028_train,,34,12,2,25,155
db2csv/match_season/0024_train,,26,12,2,23,153
db2csv/match_season/0058_train,,24,8,1,17,129
db2csv/match_season/0052_train,,17,8,1,19,131
db2csv/match_season/0015_train,,8,8,1,17,129
db2csv/match_season/0011_train,,19,8,1,17,129
db2csv/match_season/0029_train,,28,12,2,23,153
db2csv/match_season/0035_train,,28,10,2,27,149
db2csv/match_season/0026_train,,26,12,2,24,154
db2csv/match_season/0042_train,,24,12,2,26,160
db2csv/match_season/0038_train,,30,9,2,26,102
db2csv/match_season/0055_train,,52,12,2,23,153
db2csv/match_season/0023_train,,26,12,2,23,153
db2csv/match_season/0018_train,,9,7,1,20,90
db2csv/match_season/0005_train,,12,4,1,9,27
db2csv/match_season/0047_train,,13,8,1,19,131
db2csv/match_season/0014_train,,15,8,1,23,142
db2csv/match_season/0057_train,,24,8,1,17,129
db2csv/match_season/0027_train,,34,12,2,25,155
db2csv/match_season/0036_train,,28,10,2,27,149
db2csv/match_season/0046_train,,13,8,1,17,129
db2csv/match_season/0003_train,,9,4,1,12,36
db2csv/match_season/0049_train,,14,8,1,19,131
db2csv/match_season/0007_train,,6,8,1,19,131
db2csv/match_season/0037_train,,30,9,2,26,102
db2csv/match_season/0030_train,,28,12,2,23,153
db2csv/match_season/0054_train,,15,10,2,29,151
db2csv/match_season/0022_train,,27,12,2,38,200
db2csv/match_season/0013_train,,15,8,1,23,142
db2csv/match_season/0010_train,,12,8,1,18,130
